Sample_ID,site,site_shortcode,week,Region,season,date,year,size,size_code,total_organisms,C_Polychaete,P_Echinodermata,P_mollusca,sP_Crustacea,sP_Vertebrata,P_Sipuncula,unknown ,sC_Sedentaria ,sC_Errantia_Aciculata ,C_Ophiuroidea ,C_Echinoidea,C_Caudofoveata ,C_Bivalvia ,C_Gastropoda ,C_Scaphopoda,O_Amphipoda,sO_Cladocera ,sC_Copepoda ,O_Decapoda ,O_Cumacea ,C_Ostracoda ,fragments,temp,sal_psu,DO_sat,DO_mgL,pH,Chlorophyll_ugL,BGA_ugL,BGA_RFU,depth
PAST_W17_IB_NS_LG,Pastores,PAST,W17,IB,NS,2/14/18,2018,500,LG,7,6,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,22,27,35.18,54.3,3.55,8.33,1.95,5.75,2.17,26.1
PAST_W17_IB_NS_SM,Pastores,PAST,W17,IB,NS,2/14/18,2018,250,SM,12,9,0,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,65,27,35.18,54.3,3.55,8.33,1.95,5.75,2.17,26.1
PAST_W17_IB_NS_SM,Pastores,PAST,W17,IB,NS,2/14/18,2018,combined,SUM,19,15,0,0,4,0,0,0,12,3,0,0,0,0,0,0,0,0,3,1,0,0,87,27,35.18,54.3,3.55,8.33,1.95,5.75,2.17,26.1
PAST_W18_IB_NS_LG,Pastores,PAST,W18,IB,NS,2/21/18,2018,500,LG,8,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,27.1,35.3,62,4.04,8.37,6.43,8.33,3.11,23.6
PAST_W18_IB_NS_SM,Pastores,PAST,W18,IB,NS,2/21/18,2018,250,SM,4,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.1,35.3,62,4.04,8.37,6.43,8.33,3.11,23.6
PAST_W18_IB_NS_SM,Pastores,PAST,W18,IB,NS,2/21/18,2018,combined,SUM,12,3,0,8,1,0,0,0,3,0,0,0,0,4,4,0,0,0,0,1,0,0,3,27.1,35.3,62,4.04,8.37,6.43,8.33,3.11,23.6
PAST_W19_IB_NS_LG,Pastores,PAST,W19,IB,NS,2/28/18,2018,500,LG,4,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,27.3,35.46,84.8,5.51,8.45,2.9,7.22,2.71,22.9
PAST_W19_IB_NS_SM,Pastores,PAST,W19,IB,NS,2/28/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.3,35.46,84.8,5.51,8.45,2.9,7.22,2.71,22.9
PAST_W19_IB_NS_SM,Pastores,PAST,W19,IB,NS,2/28/18,2018,combined,SUM,5,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,27.3,35.46,84.8,5.51,8.45,2.9,7.22,2.71,22.9
PAST_W20_IB_NS_LG,Pastores,PAST,W20,IB,NS,3/6/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,27.4,35.58,66.6,4.32,8.41,3.44,9.03,3.37,24.7
PAST_W20_IB_NS_SM,Pastores,PAST,W20,IB,NS,3/6/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.4,35.58,66.6,4.32,8.41,3.44,9.03,3.37,24.7
PAST_W20_IB_NS_SM,Pastores,PAST,W20,IB,NS,3/6/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,27.4,35.58,66.6,4.32,8.41,3.44,9.03,3.37,24.7
PAST_W21_IB_NS_LG,Pastores,PAST,W21,IB,NS,3/13/18,2018,500,LG,3,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27.5,35.53,65.9,4.27,8.4,10.1,27.19,10.02,22.3
PAST_W21_IB_NS_SM,Pastores,PAST,W21,IB,NS,3/13/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.5,35.53,65.9,4.27,8.4,10.1,27.19,10.02,22.3
PAST_W21_IB_NS_SM,Pastores,PAST,W21,IB,NS,3/13/18,2018,combined,SUM,4,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,27.5,35.53,65.9,4.27,8.4,10.1,27.19,10.02,22.3
PAST_W22_IB_NS_LG,Pastores,PAST,W22,IB,NS,3/20/18,2018,500,LG,4,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,27.6,35.63,42.3,2.73,8.34,6.33,8.31,3.11,23.8
PAST_W22_IB_NS_SM,Pastores,PAST,W22,IB,NS,3/20/18,2018,250,SM,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.6,35.63,42.3,2.73,8.34,6.33,8.31,3.11,23.8
PAST_W22_IB_NS_SM,Pastores,PAST,W22,IB,NS,3/20/18,2018,combined,SUM,6,0,0,5,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,2,27.6,35.63,42.3,2.73,8.34,6.33,8.31,3.11,23.8
PAST_W23_IB_NS_LG,Pastores,PAST,W23,IB,NS,3/27/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.7,35.63,55.7,3.59,8.38,24.2,55.97,20.55,23.6
PAST_W23_IB_NS_SM,Pastores,PAST,W23,IB,NS,3/27/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.7,35.63,55.7,3.59,8.38,24.2,55.97,20.55,23.6
PAST_W23_IB_NS_SM,Pastores,PAST,W23,IB,NS,3/27/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,27.7,35.63,55.7,3.59,8.38,24.2,55.97,20.55,23.6
PAST_W24_IB_NS_LG,Pastores,PAST,W24,IB,NS,4/3/18,2018,500,LG,6,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,28,35.67,50.7,3.26,7.99,6.44,11.98,4.45,22.8
PAST_W24_IB_NS_SM,Pastores,PAST,W24,IB,NS,4/3/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,35.67,50.7,3.26,7.99,6.44,11.98,4.45,22.8
PAST_W24_IB_NS_SM,Pastores,PAST,W24,IB,NS,4/3/18,2018,combined,SUM,7,0,0,6,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,1,28,35.67,50.7,3.26,7.99,6.44,11.98,4.45,22.8
PAST_W25_IB_NS_LG,Pastores,PAST,W25,IB,NS,4/10/18,2018,500,LG,8,0,0,6,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,2,28.2,35.71,63,4.03,8.05,6.97,12.73,4.72,23.9
PAST_W25_IB_NS_SM,Pastores,PAST,W25,IB,NS,4/10/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,35.71,63,4.03,8.05,6.97,12.73,4.72,23.9
PAST_W25_IB_NS_SM,Pastores,PAST,W25,IB,NS,4/10/18,2018,combined,SUM,8,0,0,6,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,2,28.2,35.71,63,4.03,8.05,6.97,12.73,4.72,23.9
PAST_W26_IB_NS_LG,Pastores,PAST,W26,IB,NS,4/18/18,2018,500,LG,6,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,28.4,35.73,62.9,4.01,8.05,4.8,11.04,4.1,24.7
PAST_W26_IB_NS_SM,Pastores,PAST,W26,IB,NS,4/18/18,2018,250,SM,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.4,35.73,62.9,4.01,8.05,4.8,11.04,4.1,24.7
PAST_W26_IB_NS_SM,Pastores,PAST,W26,IB,NS,4/18/18,2018,combined,SUM,8,1,0,5,2,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,28.4,35.73,62.9,4.01,8.05,4.8,11.04,4.1,24.7
PAST_W27_IB_NS_LG,Pastores,PAST,W27,IB,NS,4/24/18,2018,500,LG,7,2,0,3,1,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,1,28.6,35.82,59.5,3.78,8.07,3.94,8.03,3,24.7
PAST_W27_IB_NS_SM,Pastores,PAST,W27,IB,NS,4/24/18,2018,250,SM,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28.6,35.82,59.5,3.78,8.07,3.94,8.03,3,24.7
PAST_W28_IB_NS_SM,Pastores,PAST,W28,IB,NS,4/24/18,2018,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,35.82,59.5,3.78,8.07,3.94,8.03,3,24.7
PAST_W27_IB_NS_SM,Pastores,PAST,W27,IB,NS,4/24/18,2018,combined,SUM,9,4,0,3,1,0,0,1,1,3,0,0,0,2,1,0,0,0,1,0,0,0,2,28.6,35.82,59.5,3.78,8.07,3.94,8.03,3,24.7
PAST_W28_IB_NS_LG,Pastores,PAST,W28,IB,NS,5/2/18,2018,500,LG,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,28.606,35.86,55.7,3.53,8.06,2.37,5.92,2.23,24.814
PAST_W28_IB_NS_SM,Pastores,PAST,W28,IB,NS,5/2/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.606,35.86,55.7,3.53,8.06,2.37,5.92,2.23,24.814
PAST_W28_IB_NS_SM,Pastores,PAST,W28,IB,NS,5/2/18,2018,combined,SUM,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,28.606,35.86,55.7,3.53,8.06,2.37,5.92,2.23,24.814
PAST_W29_IB_NS_LG,Pastores,PAST,W29,IB,NS,5/9/18,2018,500,LG,7,1,0,6,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,28.7,35.88,52.5,3.33,8.07,4.61,9.45,3.52,23.7
PAST_W29_IB_NS_SM,Pastores,PAST,W29,IB,NS,5/9/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.655,35.88,52.5,3.33,8.07,4.61,9.45,3.52,23.664
PAST_W29_IB_NS_SM,Pastores,PAST,W29,IB,NS,5/9/18,2018,combined,SUM,7,1,0,6,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,28.655,35.88,52.5,3.33,8.07,4.61,9.45,3.52,23.664
PAST_W30_IB_NS_LG,Pastores,PAST,W30,IB,NS,5/15/18,2018,500,LG,5,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,28.7,35.94,49,3.1,8.06,4.63,8.64,3.23,24.7
PAST_W30_IB_NS_SM,Pastores,PAST,W30,IB,NS,5/15/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,35.94,49,3.1,8.06,4.63,8.64,3.23,24.7
PAST_W30_IB_NS_SM,Pastores,PAST,W30,IB,NS,5/15/18,2018,combined,SUM,5,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,28.7,35.94,49,3.1,8.06,4.63,8.64,3.23,24.7
PAST_W31_IB_NS_LG,Pastores,PAST,W31,IB,NS,5/22/18,2018,500,LG,5,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,28.832,35.84,28.8,1.82,7.79,11.37,18.82,6.92,25.259
PAST_W31_IB_NS_SM,Pastores,PAST,W31,IB,NS,5/22/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.832,35.84,28.8,1.82,7.79,11.37,18.82,6.92,25.3
PAST_W31_IB_NS_SM,Pastores,PAST,W31,IB,NS,5/22/18,2018,combined,SUM,6,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,28.832,35.84,28.8,1.82,7.79,11.37,18.82,6.92,25.3
PAST_W32_IB_NS_LG,Pastores,PAST,W32,IB,NS,5/29/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.096,35.89,23.6,1.48,7.73,10.77,24.07,8.42,23.948
PAST_W32_IB_NS_SM,Pastores,PAST,W32,IB,NS,5/29/18,2018,250,SM,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29.096,35.89,23.6,1.48,7.73,10.77,24.07,8.42,23.948
PAST_W32_IB_NS_SM,Pastores,PAST,W32,IB,NS,5/29/18,2018,combined,SUM,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29.096,35.89,23.6,1.48,7.73,10.77,24.07,8.42,23.948
PAST_W33_IB_NS_LG,Pastores,PAST,W33,IB,NS,6/6/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.417,35.88,37.8,2.37,7.84,2.06,6.64,2.79,19.587
PAST_W33_IB_NS_SM,Pastores,PAST,W33,IB,NS,6/6/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.417,35.88,37.8,2.37,7.84,2.06,6.64,2.79,19.587
PAST_W33_IB_NS_SM,Pastores,PAST,W33,IB,NS,6/6/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.417,35.88,37.8,2.37,7.84,2.06,6.64,2.79,19.587
PAST_W34_IB_NS_LG,Pastores,PAST,W34,IB,NS,6/12/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,29.286,35.91,33.4,2.1,7.84,3.86,8.65,3.44,22.569
PAST_W34_IB_NS_SM,Pastores,PAST,W34,IB,NS,6/12/18,2018,250,SM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.286,35.91,33.4,2.1,7.84,3.86,8.65,3.44,22.569
PAST_W34_IB_NS_SM,Pastores,PAST,W34,IB,NS,6/12/18,2018,combined,SUM,3,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,29.286,35.91,33.4,2.1,7.84,3.86,8.65,3.44,22.569
PAST_W35_IB_NS_LG,Pastores,PAST,W35,IB,NS,6/19/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.446,35.91,38.6,2.42,7.88,2.43,6.53,2.75,23.016
PAST_W35_IB_NS_SM,Pastores,PAST,W35,IB,NS,6/19/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.446,35.91,38.6,2.42,7.88,2.43,6.53,2.75,23.016
PAST_W35_IB_NS_SM,Pastores,PAST,W35,IB,NS,6/19/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.446,35.91,38.6,2.42,7.88,2.43,6.53,2.75,23.016
PAST_W36_IB_NS_LG,Pastores,PAST,W36,IB,NS,6/26/18,2018,500,LG,3,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29.452,36.46,27.9,1.74,7.79,1.91,2.36,2.42,24.31
PAST_W36_IB_NS_SM,Pastores,PAST,W36,IB,NS,6/26/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.452,36.46,27.9,1.74,7.79,1.91,2.36,2.42,24.31
PAST_W36_IB_NS_SM,Pastores,PAST,W36,IB,NS,6/26/18,2018,combined,SUM,3,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29.452,36.46,27.9,1.74,7.79,1.91,2.36,2.42,24.31
PAST_W37_IB_NS_LG,Pastores,PAST,W37,IB,NS,7/3/18,2018,500,LG,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,29.563,36.43,22.4,1.39,7.76,1.6,1.99,2.2,23.824
PAST_W37_IB_NS_SM,Pastores,PAST,W37,IB,NS,7/3/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.563,36.43,22.4,1.39,7.76,1.6,1.99,2.2,23.824
PAST_W37_IB_NS_SM,Pastores,PAST,W37,IB,NS,7/3/18,2018,combined,SUM,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,29.563,36.43,22.4,1.39,7.76,1.6,1.99,2.2,23.824
PAST_W38_IB_NS_LG,Pastores,PAST,W38,IB,NS,7/11/18,2018,500,LG,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,29.617,36.38,24.6,1.53,7.78,1.36,1.43,1.87,22.84
PAST_W38_IB_NS_SM,Pastores,PAST,W38,IB,NS,7/11/18,2018,250,SM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29.617,36.38,24.6,1.53,7.78,1.36,1.43,1.87,22.84
PAST_W38_IB_NS_SM,Pastores,PAST,W38,IB,NS,7/11/18,2018,combined,SUM,8,0,0,6,2,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,29.617,36.38,24.6,1.53,7.78,1.36,1.43,1.87,22.84
PAST_W39_IB_NS_LG,Pastores,PAST,W39,IB,NS,7/17/18,2018,500,LG,5,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,29.782,36.3,20.6,1.28,7.8,0.93,1.33,1.81,21.239
PAST_W39_IB_NS_SM,Pastores,PAST,W39,IB,NS,7/17/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.782,36.3,20.6,1.28,7.8,0.93,1.33,1.81,21.239
PAST_W39_IB_NS_SM,Pastores,PAST,W39,IB,NS,7/17/18,2018,combined,SUM,5,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,29.782,36.3,20.6,1.28,7.8,0.93,1.33,1.81,21.239
PAST_W40_IB_NS_LG,Pastores,PAST,W40,IB,NS,7/24/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29.72,36.3,17.3,1.08,7.78,0.84,1.14,1.7,22.218
PAST_W40_IB_NS_SM,Pastores,PAST,W40,IB,NS,7/24/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.72,36.3,17.3,1.08,7.78,0.84,1.14,1.7,22.218
PAST_W40_IB_NS_SM,Pastores,PAST,W40,IB,NS,7/24/18,2018,combined,SUM,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29.72,36.3,17.3,1.08,7.78,0.84,1.14,1.7,22.218
PAST_W41_IB_HS_LG,Pastores,PAST,W41,IB,HS,8/1/18,2018,500,LG,6,0,0,4,2,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,29.563,36.4,6.9,0.43,7.74,1.46,1.73,2.05,23.365
PAST_W41_IB_HS_SM,Pastores,PAST,W41,IB,HS,8/1/18,2018,250,SM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29.563,36.4,6.9,0.43,7.74,1.46,1.73,2.05,23.365
PAST_W41_IB_HS_SM,Pastores,PAST,W41,IB,HS,8/1/18,2018,combined,SUM,8,0,0,4,4,0,0,0,0,0,0,0,0,1,3,0,0,0,3,1,0,0,0,29.563,36.4,6.9,0.43,7.74,1.46,1.73,2.05,23.365
PAST_W42_IB_HS_LG,Pastores,PAST,W42,IB,HS,8/7/18,2018,500,LG,9,0,0,3,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,1,29.393,36.23,12.5,0.78,7.8,1.07,1.75,2.06,20.8
PAST_W42_IB_HS_SM,Pastores,PAST,W42,IB,HS,8/7/18,2018,250,SM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.393,36.23,12.5,0.78,7.8,1.07,1.75,2.06,20.8
PAST_W42_IB_HS_SM,Pastores,PAST,W42,IB,HS,8/7/18,2018,combined,SUM,10,0,0,3,6,0,0,1,0,0,0,0,0,2,1,0,0,0,0,6,0,0,1,29.393,36.23,12.5,0.78,7.8,1.07,1.75,2.06,20.8
PAST_W43_IB_HS_LG,Pastores,PAST,W43,IB,HS,8/14/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,29.104,36.16,20.7,1.3,7.86,1.06,1.6,1.97,21.501
PAST_W43_IB_HS_SM,Pastores,PAST,W43,IB,HS,8/14/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.104,36.16,20.7,1.3,7.86,1.06,1.6,1.97,21.501
PAST_W43_IB_HS_SM,Pastores,PAST,W43,IB,HS,8/14/18,2018,combined,SUM,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,29.104,36.16,20.7,1.3,7.86,1.06,1.6,1.97,21.501
PAST_W44_IB_HS_LG,Pastores,PAST,W44,IB,HS,8/21/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.188,36.1,24.8,1.56,7.89,2.74,3.17,2.9,21.395
PAST_W44_IB_HS_SM,Pastores,PAST,W44,IB,HS,8/21/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.188,36.1,24.8,1.56,7.89,2.74,3.17,2.9,21.395
PAST_W44_IB_HS_SM,Pastores,PAST,W44,IB,HS,8/21/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.188,36.1,24.8,1.56,7.89,2.74,3.17,2.9,21.395
PAST_W45_IB_HS_LG,Pastores,PAST,W45,IB,HS,8/28/18,2018,500,LG,5,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,28.996,35.53,15.6,0.99,7.88,1.91,5.09,2.62,22.505
PAST_W45_IB_HS_SM,Pastores,PAST,W45,IB,HS,8/28/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.996,35.53,15.6,0.99,7.88,1.91,5.09,2.62,22.505
PAST_W45_IB_HS_SM,Pastores,PAST,W45,IB,HS,8/28/18,2018,combined,SUM,5,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,28.996,35.53,15.6,0.99,7.88,1.91,5.09,2.62,22.505
PAST_W46_IB_HS_LG,Pastores,PAST,W46,IB,HS,9/4/18,2018,500,LG,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,29.008,35.51,16.3,1.03,7.93,2.96,7.75,3.46,23.246
PAST_W46_IB_HS_SM,Pastores,PAST,W46,IB,HS,9/4/18,2018,250,SM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.008,35.51,16.3,1.03,7.93,2.96,7.75,3.46,23.246
PAST_W46_IB_HS_SM,Pastores,PAST,W46,IB,HS,9/4/18,2018,combined,SUM,4,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,29.008,35.51,16.3,1.03,7.93,2.96,7.75,3.46,23.246
PAST_W47_IB_HS_LG,Pastores,PAST,W47,IB,HS,9/11/18,2018,500,LG,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.86,35.55,14.4,0.91,7.95,3.1,7.69,3.45,22.538
PAST_W47_IB_HS_SM,Pastores,PAST,W47,IB,HS,9/11/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.86,35.55,14.4,0.91,7.95,3.1,7.69,3.45,22.538
PAST_W47_IB_HS_SM,Pastores,PAST,W47,IB,HS,9/11/18,2018,combined,SUM,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.86,35.55,14.4,0.91,7.95,3.1,7.69,3.45,22.538
PAST_W48_IB_HS_LG,Pastores,PAST,W48,IB,HS,9/18/18,2018,500,LG,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.147,35.43,51.9,3.27,7.95,14.21,22.43,8.15,20.496
PAST_W48_IB_HS_SM,Pastores,PAST,W48,IB,HS,9/18/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.147,35.43,51.9,3.27,7.95,14.21,22.43,8.15,20.496
PAST_W48_IB_HS_SM,Pastores,PAST,W48,IB,HS,9/18/18,2018,combined,SUM,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.147,35.43,51.9,3.27,7.95,14.21,22.43,8.15,20.496
PAST_W49_IB_HS_LG,Pastores,PAST,W49,IB,HS,9/25/18,2018,500,LG,4,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,28.942,35.47,8.5,0.54,7.83,3.21,7.09,3.25,24.787
PAST_W49_IB_HS_SM,Pastores,PAST,W49,IB,HS,9/25/18,2018,250,SM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.942,35.47,8.5,0.54,7.83,3.21,7.09,3.25,24.787
PAST_W49_IB_HS_SM,Pastores,PAST,W49,IB,HS,9/25/18,2018,combined,SUM,6,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,28.942,35.47,8.5,0.54,7.83,3.21,7.09,3.25,24.787
PAST_W50_IB_HS_LG,Pastores,PAST,W50,IB,HS,10/4/18,2018,500,LG,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,29.099,35.75,15.3,0.97,7.87,2.46,4.42,2.86,22.952
PAST_W50_IB_HS_SM,Pastores,PAST,W50,IB,HS,10/4/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.099,35.75,15.3,0.97,7.87,2.46,4.42,2.86,22.952
PAST_W50_IB_HS_SM,Pastores,PAST,W50,IB,HS,10/4/18,2018,combined,SUM,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,29.099,35.75,15.3,0.97,7.87,2.46,4.42,2.86,22.952
PAST_W51_IB_HS_LG,Pastores,PAST,W51,IB,HS,10/9/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28,35.88,23.6,1.48,7.93,3.8,5.09,3.08,22.647
PAST_W51_IB_HS_SM,Pastores,PAST,W51,IB,HS,10/9/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,29.28,35.88,23.6,1.48,7.93,3.8,5.09,3.08,22.647
